,lemma,Polarity
3796,documentar,0.25
3797,dogfight,-0.375
3798,dolce_far_niente,-0.375
3799,dolencia,-0.375
3800,doler,-0.525
3801,dolido,-0.625
3802,doliente,-0.375
3803,dolo,-0.375
3804,dolor,-0.488
3805,dolor_agudo,-0.5
3806,dolor_de_cabeza,-0.312
3807,dolor_de_pecho,-0.375
3808,dolor_torácico,-0.375
3809,dolores_del_parto,-0.375
3810,dolorido,-0.719
3811,dolorosamente,-0.375
3812,doloroso,-0.625
3813,domador,-0.25
3814,domesticable,0.625
3815,domesticación,0.25
3816,domesticado,0.333
3817,domesticar,0.375
3818,domiciliar,0.25
3819,dominio_absoluto,0.25
3820,doméstico,0.292
3821,doo_wop,0.25
3822,doparse,0.25
3823,dorado,0.5
3824,dormán,-0.25
3825,dosis_letal,-0.375
3826,dotado,0.875
3827,dotar,0.25
3828,doula,0.375
3829,doxología,0.25
3830,draconiano,-0.375
3831,dracunculiasis,-0.375
3832,dracunculoideos,0.25
3833,drama_musical,0.25
3834,dramático,0.275
3835,dramón,-0.625
3836,drenaje,0.25
3837,driblar,-0.25
3838,drive-in,0.25
3839,droga_de_diseño,-0.375
3840,droga_dura,0.25
3841,drogadicto,-0.375
3842,drogado,0.25
3843,drogodependiente,-0.375
3844,dubitativo,-0.25
3845,dueño_de_la_casa,0.25
3846,dulce,0.518
3847,dulzaino,0.375
3848,dulzarrón,0.375
3849,dulzón,0.438
3850,duodecimal,0.25
3851,duplicidad,-0.292
3852,duque,0.25
3853,dura_crítica,-0.5
3854,durabilidad,-0.375
3855,duración_del_servicio,0.25
3856,dureza,-0.287
3857,débil,-0.298
3858,délfico,-0.25
3859,día_de_San_Valentín,0.375
3860,día_de_los_enamorados,0.375
3861,día_solar,0.25
3862,día_y_noche,-0.25
3863,dócil,0.396
3864,dúctil,0.5
3865,dúmper,0.25
3866,ebonita,-0.25
3867,ebrio,0.094
3868,eccema_atópico,-0.25
3869,echar_a_perder,-0.25
3870,echar_abajo,-0.25
3871,echar_una_reprimenda,-0.75
3872,echarse_el_pollo,0.25
3873,eclecticismo,0.25
3874,ecléctico,0.375
3875,eco_del_eco,0.25
3876,ecoico,0.25
3877,ecologista,-0.25
3878,ecológicamente,0.25
3879,económico,0.339
3880,ecosistema,0.25
3881,ecrina,0.375
3882,ectopia,-0.375
3883,ectrodactilia,-0.25
3884,ecuanimidad,0.375
3885,ecuménico,0.375
3886,edema,-0.375
3887,edentados,-0.25
3888,edificante,0.625
3889,editar,0.292
3890,educable,0.625
3891,educación,0.25
3892,educación_especial,0.25
3893,educación_superior,0.25
3894,educado,0.609
3895,educativo,0.563
3896,edulcorar,0.25
3897,edén,0.375
3898,efectismo,-0.25
3899,efectividad,0.563
3900,eferente,0.25
3901,eficacia,0.375
3902,eficaz,0.583
3903,eficiencia,0.625
3904,eficiente,0.375
3905,eje_de_mando,0.25
3906,eje_motor,0.25
3907,ejecutivo,0.25
3908,ejemplar,0.458
3909,ejercitado,0.375
3910,el_abominable_hombre_de_las_nieves,0.25
3911,el_más_allá,-0.375
3912,el_más_malo,-0.375
3913,el_peor,-0.375
3914,el_único,0.375
3915,elaborado,0.313
3916,elación,0.25
3917,elasticidad,0.313
3918,electivo,0.25
3919,electrificación,0.25
3920,electrizante,0.25
3921,electrocutar,-0.25
3922,electrocutarse,-0.375
3923,electrodoméstico,0.25
3924,electroforesis,0.25
3925,elefantiasis_neuromatosa,-0.25
3926,elegancia,0.333
3927,elegante,0.438
3928,elegiaco,-0.5
3929,elegible,0.75
3930,elegido,0.375
3931,elegía,-0.625
3932,elegíaco,-0.312
3933,elemento_no_metálico,-0.25
3934,elevado,0.375
3935,eligibilidad,0.25
3936,eliminable,0.25
3937,elisio,-0.25
3938,elisión,0.375
3939,elite,0.25
3940,elitismo,0.25
3941,elitista,0.375
3942,elocuente,0.5
3943,elogiador,0.375
3944,elogiar,0.438
3945,elogio,0.417
3946,elucidar,0.25
3947,elucidativo,0.375
3948,elucubración,-0.312
3949,elástico,0.6
3950,eléboro_fétido,-0.375
3951,elíseo,0.0625
3952,elísio,-0.25
3953,emancipado,0.375
3954,emancipador,0.5
3955,emancipar,0.25
3956,emasculado,0.375
3957,embabucar,-0.625
3958,embalsamar,-0.375
3959,embarazoso,-0.5
3960,embargo_de_nómina,-0.25
3961,embarullar,-0.333
3962,embastecido,-0.5
3963,embaucamiento,-0.375
3964,embaucar,-0.594
3965,embaír,-0.625
3966,embebecimiento,0.5
3967,embelesado,0.563
3968,embelesamiento,0.25
3969,embelesar,-0.375
3970,embeleso,0.375
3971,embelezar,-0.375
3972,embellecer_lo_perfecto,0.25
3973,embergadura,0.5
3974,emboscada,-0.625
3975,emboscar,-0.25
3976,embotado,-0.25
3977,embravecido,-0.5
3978,embriagado,0.375
3979,embriagador,0.5
3980,embriagar,0.5
3981,embrocación,-0.375
3982,embrollar,-0.312
3983,embrujado,0.25
3984,embullo,-0.375
3985,embuste,-0.275
3986,embustero,-0.271
3987,embólico,-0.25
3988,eminente,0.417
3989,emir,0.25
3990,emisión_termal,0.25
3991,emitir_un_chillido,-0.25
3992,emocionado,0.458
3993,emocional,0.333
3994,emocionalmente,0.375
3995,emocionante,0.5
3996,emoliente,0.25
3997,emotividad,0.25
3998,emotivo,0.313
3999,empacado,0.375
4000,empacho,-0.25
4001,empalagar,0.25
4002,empalidecer,-0.5
4003,empantanar,0.25
4004,empaquetado,0.375
4005,emparentado,0.313
4006,empatado,0.25
4007,empatizar,0.25
4008,empatía,0.375
4009,empenachado,0.25
4010,empeorado,-0.25
4011,empeoramiento,-0.3125
4012,empeorar,-0.281
4013,empeorarse,-0.5
4014,empequeñecido,0.25
4015,emperejilar,0.25
4016,emperifollar_vulgarmente,-0.375
4017,empetrum,-0.312
4018,empeñado,0.25
4019,empiricismo,0.25
4020,emplumado,0.5
4021,empollado,0.25
4022,empresa_de_contabilidad,0.25
4023,empresa_de_subastas,0.25
4024,empresa_peligrosa,-0.375
4025,empático,0.5
4026,empírico,0.25
4027,emulgente,0.25
4028,en_compañía,0.25
4029,en_consecuencia,0.375
4030,en_cualquier_instante,-0.25
4031,en_cualquier_momento,-0.25
4032,en_círculos,-0.25
4033,en_demasía,-0.5
4034,en_el_acto,-0.25
4035,en_el_clavo,0.375
4036,en_flecha,0.25
4037,en_forma,0.875
4038,en_general,-0.25
4039,en_la_diana,0.25
4040,en_la_inconsciencia,-0.5
4041,en_la_onda,0.25
4042,en_la_práctica,0.25
4043,en_modo_profano,-0.5
4044,en_poco_tiempo,-0.25
4045,en_realidad,0.25
4046,en_respuesta,0.375
4047,en_rojo,0.25
4048,en_situación_crítica,-0.625
4049,en_solitario,-0.375
4050,en_términos_acústicos,0.375
4051,en_términos_biológicos,0.25
4052,en_términos_culturales,0.375
4053,en_términos_geométricos,0.25
4054,en_términos_gráficos,0.25
4055,en_términos_morales,0.5
4056,en_términos_musicológicos,0.375
4057,en_términos_patológicos,0.25
4058,en_términos_sexuales,0.25
4059,en_términos_sociobiológicos,0.25
4060,en_términos_sociolingüísticos,0.25
4061,en_un_aprieto,-0.625
4062,en_un_instante,-0.25
4063,en_uso,0.25
4064,en_vez_de,-0.375
4065,enaguas,-0.375
4066,enajenación_mental,-0.25
4067,enaltecer,0.344
4068,enamorado,0.25
4069,enanez,0.25
4070,enanismo,-0.25
4071,enano,0.25
4072,enardecedor,0.563
4073,encabezado,-0.375
4074,encabritarse,-0.375
4075,encadenado,0.5
4076,encaje_de_aplicación,0.25
4077,encame,-0.5
4078,encamisar,-0.25
4079,encamisarse,-0.25
4080,encandilamiento,0.313
4081,encandilar,-0.625
4082,encanecer,-0.25
4083,encantado,0.417
4084,encantador,0.2289999999999999
4085,encantarse,0.375
4086,encanto,0.35
4087,encarecimiento,0.313
4088,encargado_de_comedor,0.375
4089,encargado_de_restaurante,0.375
4090,encargarse_de,-0.625
4091,encarnado,0.25
4092,encasquillar,0.25
4093,encefalitis,-0.375
4094,encefalitis_letárgica,-0.25
4095,encefalopatía,-0.375
4096,encender(se),-0.25
4097,encerado,0.25
4098,encerrado,0.281
4099,enchaquetar,-0.25
4100,enchaquetarse,-0.25
4101,enciclopedia,0.25
4102,enciclopedista,0.25
4103,enciclopédico,0.625
4104,encogido,0.25
4105,encojinado,0.375
4106,encolerizar,-0.437
4107,encolerizarse,-0.625
4108,encomendar,0.25
4109,encomiable,1.0
4110,encomiasta,0.375
4111,encomio,0.375
4112,encono,-0.375
4113,encontrado,-0.25
4114,encontronazo,-0.45
4115,encontrón,-0.75
4116,encopresis_infantil,-0.25
4117,encortinado,0.25
4118,encortinar,0.25
4119,encostrarse,-0.25
4120,encriptado,0.375
4121,encuadernar,0.25
4122,encuentro_multitudinario,0.25
4123,encuentro_violento,-0.75
4124,encumbramiento,0.25
4125,endeble,-0.437
4126,endeblez,-0.25
4127,endecha,-0.5
4128,endemoniado,-0.25
4129,endiablado,-0.625
4130,endiosamiento,-0.25
4131,endocarpio,-0.25
4132,endocarpo,-0.25
4133,endoenergético,0.25
4134,endogamia,0.25
4135,endometriosis,-0.375
4136,endorsement,0.25
4137,endorso,0.25
4138,endosante,0.25
4139,endosante_por_aval,0.375
4140,endoso,0.25
4141,endulzado,0.25
4142,endulzar,0.25
4143,endógamo,0.313
4144,enemigo,-0.333
4145,enemigo_mortal,-0.5
4146,enemistad,-0.281
4147,enemistar,-0.5
4148,energizante,0.5
4149,energético,0.5
4150,energía,0.275
4151,energía_cinética,-0.25
4152,energía_eólica,-0.25
4153,energía_radiante,-0.25
4154,enervación,-0.437
4155,enervado,-0.5
4156,enervador,-0.25
4157,enfadadizo,0.25
4158,enfadado,-0.625
4159,enfadar,-0.25
4160,enfadarse,-0.75
4161,enfado,-0.437
4162,enfadoso,-1.0
4163,enfermedad,-0.333
4164,enfermedad_cardiovascular,-0.25
4165,enfermedad_celíaca,-0.375
4166,enfermedad_cerebral,-0.375
4167,enfermedad_de_Addison,-0.375
4168,enfermedad_de_la_piel,-0.375
4169,enfermedad_de_la_sangre,-0.5
4170,enfermedad_del_sudor,-0.25
4171,enfermedad_genética,-0.375
4172,enfermedad_neurológica,-0.375
4173,enfermo,-0.25
4174,enfermo_incurable,-0.25
4175,enfisema,-0.375
4176,enfisema_pulmonar,-0.375
4177,enfocado,0.375
4178,enfortalecimiento,0.25
4179,enfrentamiento,-0.5
4180,enfrentar,-0.5
4181,enfrentarse_a,-0.25
4182,enfundado,0.5
4183,enfurecer,-0.375
4184,enfurecerse,-0.5
4185,enfurecido,-0.5
4186,enfurecimiento,-0.25
4187,enfurruñarse,-0.375
4188,enfático,0.313
4189,engatusamiento,-0.25
4190,engañado,-0.375
4191,engañar,-0.422
4192,engaño,-0.261
4193,engañosamente,-0.625
4194,engañoso,-0.333
4195,engomar,-0.25
4196,engordado,0.375
4197,engorroso,-0.75
4198,engrandecimiento,0.375
4199,engravecer,-0.75
4200,engreimiento,-0.562
4201,engrilletar,0.375
4202,engrisecer,-0.25
4203,engrosar,0.25
4204,engruesar,0.25
4205,engualdrapado,0.25
4206,enhollinar,-0.25
4207,enhorabuena,0.417
4208,enjoyado,0.5
4209,enlazable,0.375
4210,enlazado,0.375
4211,enlazarse,0.25
4212,enloquecido,-0.5
4213,enmaderado,0.25
4214,enmarañar,-0.312
4215,enmendable,0.75
4216,enmoquetado,0.375
4217,ennegrecer,-0.5
4218,ennegrecerse,-0.5
4219,ennoblecedor,0.5
4220,ennoblecer,0.375
4221,enojadizo,-0.25
4222,enojado,-0.5
4223,enojar,-0.437
4224,enojarse,-0.75
4225,enojo,-0.333
4226,enojoso,-0.875
4227,enología,0.25
4228,enorme,0.325
4229,enrarecido,-0.5
4230,enredar,-0.344
4231,enrevesado,-0.437
4232,enrevesar,-0.25
4233,enrielar,0.25
4234,enriquecer,0.313
4235,enrojecido,0.375
4236,enronquecimiento,-0.25
4237,ensalzar,0.458
4238,ensanchador,0.25
4239,ensañamiento,-0.375
4240,enseguida,-0.25
4241,enseñanza,0.25
4242,enseñanza_superior,0.25
4243,ensimismado,0.375
4244,ensordecedor,-0.25
4245,ensordecido,-0.25
4246,ensuciamiento,-0.375
4247,entallado,0.25
4248,entendido,0.375
4249,enterar,0.25
4250,enterizo,-0.25
4251,enternecido,0.375
4252,entero,0.271
4253,enterrado,-0.625
4254,enterramiento,-0.25
4255,entidad_física,0.25
4256,entiznarse,-0.375
4257,entoloma,-0.25
4258,entomofobia,-0.25
4259,entono,0.25
4260,entorpecedor,0.25
4261,entorpecer,-0.5
4262,entrampar,-0.458
4263,entrañable,0.75
4264,entreabierto,0.25
4265,entrecot,-0.25
4266,entrecó,-0.25
4267,entredicho,-0.292
4268,entregado,0.625
4269,entregar_mal,-0.25
4270,entremetido,-0.25
4271,entrenado,0.375
4272,entrenador,0.25
4273,entrenadora,0.25
4274,entrenamiento_autógeno,0.375
4275,entretener,0.25
4276,entretenido,0.667
4277,entretenimiento,0.531
4278,entrevía_estándar,0.25
4279,entristecer,-0.375
4280,entristecerse,-0.708
4281,entristecido,-0.5
4282,entrometida,-0.5
4283,entumecido,-0.5
4284,enturbiado,-0.25
4285,enturbiarse,-0.25
4286,entusiasmado,0.417
4287,entusiasmo,0.661
4288,entusiasta,0.6
4289,envainado,0.5
4290,envalentonado,-0.25
4291,envalentonamiento,0.25
4292,envanecimiento,-0.75
4293,envasado,0.375
4294,envejecerse,0.5
4295,envenenamiento,-0.25
4296,enverdecer,0.25
4297,enverdecerse,0.25
4298,enviar_un_drive,-0.25
4299,envigar,0.25
4300,envilecedor,-0.25
4301,envilecer,-0.25
4302,envilecido,-0.5
4303,envilecimiento,-0.875
4304,envolvente,0.375
4305,envolver_para_regalo,0.375
4306,envuelto,0.375
4307,enérgico,0.342
4308,eosinofilia,-0.25
4309,eosinófilo,0.25
4310,epicondialgia,-0.375
4311,epicondilitis,-0.375
4312,epicúreo,0.4375
4313,epidemia,-0.375
4314,epidemiología,-0.25
4315,epidemiológico,-0.25
4316,epididimitis,-0.375
4317,epiglotitis,-0.375
4318,epigrama,0.25
4319,epigramático,0.5
4320,epilepsia,-0.375
4321,epilepsia_generalizada,-0.625
4322,epilepsia_jacksoniana,-0.375
4323,epilepsia_postraumática,-0.25
4324,epiléptico,-0.25
4325,epimórfico,0.25
4326,epinefrina,0.25
4327,epistemología,0.25
4328,epizoótico,0.375
4329,equidad,0.375
4330,equidistante,0.375
4331,equilibrado,0.275
4332,equilibrar_riesgos,-0.625
4333,equilibrio_mental,0.5
4334,equipado,0.268
4335,equipar,0.281
4336,equipo_de_defensa,0.25
4337,equipo_de_radioterapia,0.25
4338,equipo_de_rescate,-0.25
4339,equipotencial,0.25
4340,equisetales,-0.375
4341,equitativo,0.625
4342,equivalencia,0.292
4343,equivalente,0.292
4344,equivocación,-0.268
4345,equus_hemionus,-0.25
4346,equus_hemionus_kiang,-0.25
4347,equívoco,-0.271
4348,eremitíco,0.5
4349,eremítico,0.313
4350,ergotismo,-0.375
4351,ergotropismo,0.25
4352,erinaceidos,0.25
4353,eritema,-0.5
4354,eritrodermia,-0.625
4355,erizar,-0.375
4356,erizarse,-0.375
4357,erogación,0.25
4358,erosionado,-0.312
4359,erosión_costera,-0.25
4360,erradicable,0.25
4361,error_de_hardware,0.25
4362,error_de_interpretación,-0.25
4363,error_de_pronunciación,-0.375
4364,error_garrafal,-0.375
4365,error_informático,-0.25
4366,erudito,0.542
4367,erupción_volcánica,-0.25
4368,eréctil,0.313
4369,esbelto,0.313
4370,escabrosidad,-0.25
4371,escabroso,-0.275
4372,escafandra,-0.25
4373,escala_beaufort,-0.375
4374,escalable,0.75
4375,escalar,-0.25
4376,escalofriante,-0.333
4377,escalofrío,-0.25
4378,escanciador,0.25
4379,escanciano,0.25
4380,escandalizar,-0.25
4381,escaparsse,-0.25
4382,escapatoria,-0.625
4383,escapismo,-0.25
4384,escapulario,-0.25
4385,escaqueado,-0.375
4386,escarabajo,-0.25
4387,escaramuza,-0.417
4388,escaramuzar,-0.25
4389,escarceo,0.25
4390,escarchar,-0.312
4391,escarcharse,-0.5
4392,escarlata,0.375
4393,escarmentar,-0.375
4394,escarnecedor,-0.5
4395,escarnecer,-0.25
4396,escarnio,-0.275
4397,escasamente,-0.312
4398,escasez,-0.417
4399,escatología,-0.25
4400,escaño_trasero,-0.25
4401,escenotecnia,0.375
4402,esclerosis_múltiple,-0.5
4403,escocedura,-0.625
4404,escogido,0.4375
4405,escoliosis,-0.375
4406,escombros,-0.375
4407,escoria,-0.25
4408,escorial,-0.25
4409,escorpiones,0.25
4410,escote_imperio,0.25
4411,escozor,-0.625
4412,escritor_a_sueldo,-0.375
4413,escritura_fiduciaria,0.25
4414,escrofuloso,-1.0
4415,escrupulosamente,0.25
4416,escrupulosidad,0.438
4417,escrupuloso,0.344
4418,escuadrón,-0.25
4419,escuchar_a_escondidas,-0.25
4420,escuchar_atentamente,0.25
4421,escudar,-0.25
4422,escuela_de_baile,0.25
4423,escuela_de_música,0.25
4424,escuela_de_pensamiento,0.25
4425,escuela_parroquial,0.313
4426,escuela_pública,0.25
4427,escuela_religiosa,0.313
4428,esculpido,0.25
4429,escultural,0.313
4430,escurridera,0.25
4431,escurridero,0.25
4432,escurridizo,0.25
4433,escándalo,-0.25
4434,escándalo_público,-0.312
4435,escénicamente,0.25
4436,esferocarpales,-0.25
4437,esgrima,0.25
4438,esgrimista,0.25
4439,esguince,-0.5
4440,esmaltado,0.5
4441,esmerado,0.375
4442,esmerarse,-0.5
4443,esmeril,-0.25
4444,esnob,-0.25
4445,esnobismo,-0.25
4446,esotérico,0.25
4447,espabilado,0.406
4448,espacial,0.25
4449,espacioso,0.375
4450,espada_de_Damocles,-0.25
4451,espadachín,0.25
4452,espaldar,0.25
4453,espaldarazo,0.5
4454,espaldarón,-0.25
4455,espaldera,0.25
4456,espaldudo,0.25
4457,espantado,-0.25
4458,espantajo,-0.375
4459,espantar,-0.286
4460,espantoso,-0.643
4461,esparadrapo,-0.25
4462,esparcido,0.25
4463,espasmo,-0.5
4464,espasmo_muscular,-0.5
4465,espasmódicamente,-0.375
4466,espatulado,0.25
4467,espavilado,0.5
4468,especial,0.411
4469,especialidad,0.406
4470,especialista,0.2655
4471,especialización,0.5
4472,especializado,0.708
4473,especializar,0.25
4474,especializarse,0.375
4475,especie_humana,-0.25
4476,especiero,0.25
4477,especificable,0.625
4478,especiosidad,-0.5
4479,especioso,-0.292
4480,espectacular,0.375
4481,espectrofotómetro,0.25
4482,específico,0.292
4483,espejito,0.25
4484,espeluznante,-0.446
4485,espeluzno,-0.25
4486,esperanza_vana,-0.375
4487,esperanzador,1.0
4488,espermicida,-0.5
4489,espesado,0.25
4490,espina,-0.325
4491,espinillera,-0.25
4492,espirar,-0.25
4493,espiritismo,-0.25
4494,espiritista,-0.25
4495,espiritual_negro,0.25
4496,espiritualidad,0.5
4497,espiritualista,-0.25
4498,esplendor,0.438
4499,esplendoroso,1.0
4500,esplenomegalia,-0.375
4501,espléndido,0.771
4502,espondilitis,-0.5
4503,esponjoso,0.25
4504,espontaneidad,-0.25
4505,esporádico,-0.5
4506,esposar,0.25
4507,esprint,0.375
4508,esprue,-0.25
4509,espurio,-1.0
4510,espástico,-0.375
4511,espíritu_bueno,0.625
4512,espíritu_de_cuerpo,0.25
4513,espíritu_de_equipo,0.25
4514,espíritu_maligno,-0.375
4515,espíritu_necrófago,-0.25
4516,espúreo,-0.75
4517,esquibob,-0.25
4518,esquirol,-0.25
4519,esquirolaje,-0.25
4520,esquivez,-0.25
4521,esquivo,-0.437
4522,esquizofrénico,-0.5
4523,esquizoide,-0.25
4524,estabilidad,0.5
4525,estabilizado,0.25
4526,estabilizador,0.5
4527,estabilizarse,0.281
4528,estable,0.25
4529,estabular,0.25
4530,estacionario,-0.25
4531,estado_de_guerra,0.25
4532,estado_incompleto,-0.5
4533,estado_libre,0.25
4534,estado_natural,-0.375
4535,estado_salvaje,-0.417
4536,estadísticamente,0.25
4537,estafermo,-0.375
4538,estafilococo,-0.25
4539,estampida,-0.375
4540,estampido,0.25
4541,estampido_sónico,0.25
4542,estampilla,0.25
4543,estancado,-0.375
4544,estandarizado,0.75
4545,estandarizar,0.25
4546,estandarte,0.25
4547,estante,0.25
4548,estar_abatido,-0.25
4549,estar_activo,0.25
4550,estar_al_mando,-0.25
4551,estar_de_acuerdo,0.438
4552,estar_deprimido,-0.25
4553,estar_despierto,0.25
4554,estar_dispuesto,0.375
4555,estar_en_la_higuera,-0.25
4556,estar_enfermo,-0.687
4557,estar_indispuesto,-0.625
4558,estar_lleno,0.25
4559,estar_mal_visto,-0.25
4560,estar_pendiente,-0.5
4561,estar_seguro_de,0.25
4562,estatal,0.375
4563,estatuario,0.25
4564,estatus_de_antigüedad,0.25
4565,estatus_superior,0.25
4566,esteatopigia,-0.375
4567,estelar,0.25
4568,estenosis,-0.375
4569,estentóreo,0.25
4570,estepa,0.25
4571,estereofónico,0.375
4572,estereotipado,-0.5
4573,estertoroso,0.375
4574,esteticién,0.25
4575,esthéticienne,0.25
4576,estigmatizar,-0.25
4577,estilizado,0.25
4578,estilo_arquitectónico,0.25
4579,estilo_libre,0.25
4580,estima,0.521
4581,estimable,0.563
4582,estimado,0.75
4583,estimador,0.25
4584,estimulador,0.75
4585,estimulante,0.375
4586,estimular,0.262
4587,estipulado,0.25
4588,estola,-0.25
4589,estomatópodo,0.25
4590,estornudar,-0.375
4591,estornudo,-0.25
4592,estrabismo,-0.25
4593,estrago,-0.625
4594,estranguladores,-0.5
4595,estratégicamente,0.375
4596,estregar,-0.25
4597,estrella_guía,0.25
4598,estrellar,-0.271
4599,estrellarse,-0.312
4600,estremecedor,-0.562
4601,estremecido,-0.5
4602,estremecimiento_de_dolor,-0.375
4603,estresado,-0.437
4604,estresante,-0.5
4605,estreñimiento,-0.25
4606,estribación,-0.5
4607,estribera,0.25
4608,estridencia,-0.281
4609,estridente,-0.25
4610,estropear,-0.35
4611,estropeo,-0.375
4612,estroso,0.375
4613,estrucioniformes,-0.25
4614,estructura_defensiva,-0.25
4615,estructurar,0.25
4616,estudios,0.375
4617,estudios_literarios,0.25
4618,estudioso,0.5
4619,estupefacto,0.25
4620,estupideces,-0.25
4621,estupidez,-0.25
4622,estándar,0.469
4623,estática,-0.625
4624,estéreo,0.375
4625,estético,0.5
4626,estúpidamente,-0.5
4627,estúpido,-0.375
4628,eterno_enamorado,0.25
4629,etiolación,-0.375
4630,etiquetado,0.25
4631,etnocentrismo,0.25
4632,etnología,0.25
4633,etosuximida,0.25
4634,eucariótico,0.375
4635,eudemónico,0.625
4636,eufonía,0.5
4637,euforia,0.531
4638,eufónico,0.5
4639,eufórico,0.344
4640,eugenesia,0.5
4641,eugenismo,0.5
4642,eugénico,0.25
4643,eulogio,0.375
4644,eunuco,-0.375
4645,euritmia,0.25
4646,eurylaimidae,-0.25
4647,eutanasia,-0.25
4648,eutrofización,-0.25
4649,evacuación,-0.25
4650,evacuado,-0.25
4651,evadir,0.25
4652,evaluación_crítica,0.25
4653,evaporable,0.25
4654,evasionismo,-0.25
4655,evasivo,-0.396
4656,evento_fortuito,0.25
4657,evento_social,0.25
4658,evidencial,0.5
4659,evidente,0.431
4660,evidentemente,-0.25
4661,evitable,0.5
4662,evitación,0.25
4663,evocador,0.375
4664,evocativo,0.375
4665,exacerbación,-0.375
4666,exacerbar,-0.437
4667,exactitud,0.3
4668,exacto,0.625
4669,exagerado_elogio,-0.25
4670,exaltado,0.25
4671,exaltante,0.375
4672,exaltar,0.375
4673,examinar_animales,0.25
4674,exantema,-0.25
4675,exasperación,-0.312
4676,exasperado,-0.5
4677,exasperante,-0.312
4678,exasperar,-0.525
4679,excelente,0.75
4680,excepcional,0.271
4681,excesivamente,-0.5
4682,excitable,0.438
4683,excitado,0.3
4684,excitante,0.425
4685,exclamativo,0.25
4686,exclamatorio,0.25
4687,exclusividad,0.25
4688,exclusivo,0.313
4689,excoriación,-0.875
4690,excrecencia,-0.5
4691,exculpado,0.375
4692,exculpar,0.875
4693,exculpatorio,-0.25
4694,excurso,-0.375
4695,excusable,0.25
4696,execración,-0.417
4697,execrar,-0.375
4698,exhaustivo,0.5
4699,exhausto,0.5
4700,exhortatorio,0.5
